CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
35045000302,New Mexico,San Juan,1,3479,1432,0,0,0,0,0,0,0,0,0,8.19999999999999,62412,0,1,0,1,0,0,0,0,0,1978.1562184809,0,0,328.668024050784,0,1978.1562184809,0.568599085507589,328.668024050784,0.094471981618507,484.221690952967,0.139184159515081,276.477869339167,0.07947049995377,1495.05967385252,0.429738336836022,29.0198851618915,0.008341444427103,18.9999991580843,0.005461339223364,2.32324302755296,0.000667790464948,259.688730213951,0.074644647948822,173.064695482284,0.049745529026239,353.350258179962,0.101566616320771,98.8623723865566,0.069037969543685,53.6565080966556,0.037469628559117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,871,490,2690,43,22,4,401,319,640,111,83
35045000401,New Mexico,San Juan,1,5335,2008,0,232,0.0434864,0,1,0,0,0,1,24.8,73654,0,1,0,1,0,0,0,0,104.734579740092,3424.96205447228,104.734579740092,47.3544619437307,943.374089324405,47.3544619437307,3424.96205447228,0.641979766536511,943.374089324405,0.176827383191079,776.102080947795,0.14547367965282,513.394357848637,0.096231369793559,2439.39552207922,0.457243771711195,38.6360943645704,0.00724200456693,22.6540811611339,0.004246313244824,0,0,555.668215752966,0.104155241940575,368.608141909507,0.069092435222026,580.11369162658,0.108737336762246,42.3547378704242,0.021092996947422,162.867137194727,0.081109132069087,104.734579740092,0.019631598826634,47.3544619437307,0.00887618780576,17.6734551559202,0.003312737611232,17.6784819397144,0.003313679838747,76.7916752700693,0.014393941006573,0.204323584912345,0.000038298703826,0,0,0,0,21.3992490279488,0.004011105722202,6.33933143969625,0.001188253315782,12.2447820981033,0.002295179399832,2.34648931972333,0.001168570378348,5.3602902975399,0.002669467279651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,1409,731,3592,50,32,0,1049,612,959,61,225
35045000402,New Mexico,San Juan,1,3671,1290,0,466,0.1269409,0,1,0,0,0,1,25.3,34757,0,1,0,1,0,0,0,0,435.281200885772,1659.49279210343,435.281200885772,251.924636304378,997.951412262395,251.924636304378,1659.49279210343,0.452054696841035,997.951412262395,0.271847292907217,446.634516507387,0.1216656269429,270.791073386557,0.073764934183208,852.826793945394,0.232314572036337,13.2001761365681,0.003595798457251,3.63363932073116,0.000989822751493,5.99999989755451,0.001634432006961,565.139503316022,0.153947018064839,218.692685049027,0.059573055039234,365.171047007665,0.099474542905929,69.6201581974746,0.053969114881763,88.9537356371292,0.068956384214829,435.281200885772,0.118572923150578,251.924636304378,0.068625615991386,124.194896385073,0.03383135286981,27.066899810452,0.00737316802246,223.179580901283,0.060795309425574,2.70319852232933,0.00073636571025,0.907635182142258,0.000247244669611,4.2158230561763,0.001148412709392,159.735976636409,0.043512932889243,44.5389867387712,0.012132657787734,94.7825856413692,0.025819282386644,9.32948493992444,0.007232158868158,24.0935754189267,0.01867719024723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,915,558,1657,48,12,7,1424,523,815,154,166
35045000503,New Mexico,San Juan,1,3144,883,0,0,0,0,0,0,0,0,0,19.6,53750,1,1,1,1,1,0,0,0,3144.0000023447,3144.0000023447,3144.0000023447,1356.79473031121,1356.79473031121,1356.79473031121,3144.0000023447,1.00000000074577,1356.79473031121,0.431550486740207,1158.00000006745,0.368320610708478,134.000000082,0.042620865166031,982.000010469564,0.312340970251134,35.0000000768923,0.011132315546085,10.0000001065782,0.003180661611507,0,0,1589.00000856677,0.505407127406734,527.999999619365,0.167938931176643,890.000000343134,0.283078880516264,11.4540337554062,0.012971725657312,162.037165295337,0.183507548465841,3144.0000023447,1.00000000074577,1356.79473031121,0.431550486740207,1158.00000006745,0.368320610708478,134.000000082,0.042620865166031,982.000010469564,0.312340970251134,35.0000000768923,0.011132315546085,10.0000001065782,0.003180661611507,0,0,1589.00000856677,0.505407127406734,527.999999619365,0.167938931176643,890.000000343134,0.283078880516264,11.4540337554062,0.012971725657312,162.037165295337,0.183507548465841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,1158,134,982,35,10,0,1589,528,890,11,158
35045000504,New Mexico,San Juan,0,2088,656,0,0,0,0,0,0,0,0,0,14.8,79214,1,1,0,0,0,1,0,0,1739.96959623989,1739.96959623989,0,593.991664698656,593.991664698656,0,2088.00000378551,1.00000000181298,627.714271691296,0.30062944046518,639.000002624235,0.306034484015439,198.000001090826,0.094827586729323,995.000004964393,0.476532569427392,13.0000001464504,0.006226053709986,3.00000007275957,0.001436781644042,1.99999998742714,0.000957854400109,941.00000297929,0.450670499511155,134.000000245798,0.064176245328447,215.000000171498,0.102969348741139,0,0,45.6042785832654,0.069518717352539,2088.00000378551,1.00000000181298,627.714271691296,0.30062944046518,639.000002624235,0.306034484015439,198.000001090826,0.094827586729323,995.000004964393,0.476532569427392,13.0000001464504,0.006226053709986,3.00000007275957,0.001436781644042,1.99999998742714,0.000957854400109,941.00000297929,0.450670499511155,134.000000245798,0.064176245328447,215.000000171498,0.102969348741139,0,0,45.6042785832654,0.069518717352539,1739.96959623989,0.833318772145543,593.991664698656,0.28447876661813,545.689308151138,0.261345454095373,160.410046431483,0.076824734880979,836.004563365605,0.400385327282378,12.0000001911539,0.00574712652833,3.00000007275957,0.001436781644042,1.99999998742714,0.000957854400109,782.605518916611,0.374811072278071,104.359521593827,0.049980613790147,178.175067938999,0.085332886943965,0,0,37.7285443818366,0.057513024972312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,639,198,995,13,3,2,941,134,215,0,39
35045000505,New Mexico,San Juan,1,7501,2302,0,0,0,0,0,0,0,0,0,12.5,60203,1,1,1,1,1,0,0,0,7500.9999819841,7500.9999819841,7500.9999819841,2876.89717685437,2876.89717685437,2876.89717685437,7500.9999819841,0.999999997598201,2876.89717685437,0.383535152226954,2357.99999215765,0.314358084543081,617.999999994992,0.082389014797359,2871.00000549053,0.3827489675364,31.9999999291115,0.004266097844169,21.0000000999142,0.002799626729758,19.999999884516,0.002666311143116,3930.99999272319,0.524063457235461,626.000003361894,0.083455539709625,846.000005136437,0.112784962689833,35.1835403527399,0.015283901108923,309.512604552411,0.134453781299918,7500.9999819841,0.999999997598201,2876.89717685437,0.383535152226954,2357.99999215765,0.314358084543081,617.999999994992,0.082389014797359,2871.00000549053,0.3827489675364,31.9999999291115,0.004266097844169,21.0000000999142,0.002799626729758,19.999999884516,0.002666311143116,3930.99999272319,0.524063457235461,626.000003361894,0.083455539709625,846.000005136437,0.112784962689833,35.1835403527399,0.015283901108923,309.512604552411,0.134453781299918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2401,2358,618,2871,32,21,20,3931,626,846,28,240
35045000607,New Mexico,San Juan,0,3632,941,0,700,0.1927313,0,0,0,0,0,0,14.9,57308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3631.99997371422,0.999999992762727,1200.42477262914,0.33051342858732,965.999996246435,0.265969161962124,232.999998554458,0.064151981980853,1819.99999846024,0.501101321161962,36.9999995419639,0.010187224543492,3.00000003539025,0.000825991199171,2.00000000017462,0.000550660793,1160.99998362496,0.319658585799824,608.99999563297,0.167676210251368,935.99999571179,0.257709249920647,0,0,105.632338080837,0.112255407099721,3631.99997371422,0.999999992762727,1200.42477262914,0.33051342858732,965.999996246435,0.265969161962124,232.999998554458,0.064151981980853,1819.99999846024,0.501101321161962,36.9999995419639,0.010187224543492,3.00000003539025,0.000825991199171,2.00000000017462,0.000550660793,1160.99998362496,0.319658585799824,608.99999563297,0.167676210251368,935.99999571179,0.257709249920647,0,0,105.632338080837,0.112255407099721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110,966,233,1820,37,3,2,1161,609,936,0,109
35045000608,New Mexico,San Juan,0,6130,2014,0,0,0,0,0,0,0,0,0,5.5,79130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6118.35909846919,0.998100994856312,1144.8025594232,0.18675408799726,1958.90981016798,0.319561143583685,428.686298943285,0.069932512062526,3898.14136264103,0.635912130936548,34.0000005191122,0.005546492743738,15.8882490832341,0.002591884026629,1.00000003818422,0.00016313214326,1210.00000174384,0.197389886091981,959.32949697143,0.156497470957819,1447.34052866729,0.236107753453067,19.8018122521795,0.009832081555203,143.094205530035,0.071049754483632,5693.69221294885,0.928824178295083,1070.80827120127,0.174683241631529,1840.00389045909,0.300163766795937,387.816709219638,0.063265368551328,3636.87182987996,0.593290673716144,31.0364150214317,0.005063036708227,14.855447607087,0.002423400914696,1.00000003818422,0.00016313214326,1115.13750019779,0.181914763490669,894.791038901061,0.145969174372114,1346.94500517662,0.219730017157688,18.0918563285273,0.008983046836409,132.398559031362,0.065739105775255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,1961,431,3909,34,16,1,1210,960,1448,20,146
35045000609,New Mexico,San Juan,1,1416,603,0,0,0,1,1,1,0,0,1,19,41250,1,1,1,1,1,0,0,0,477.998077258816,1049.53002497588,477.998077258816,210.528931540757,462.253818736731,210.528931540757,1049.53002497588,0.741193520463197,462.253818736731,0.326450436960969,266.724292517421,0.188364613359761,162.183573222035,0.114536421766974,844.333656291535,0.596280830714361,7.77495891507715,0.005490790194264,6.00000005960464,0.004237288177687,0,0,36.492418569338,0.025771482040493,154.928999390744,0.109413135162955,245.378964046307,0.173290228846262,53.4518516467032,0.088643203394201,53.4518516467032,0.088643203394201,477.998077258816,0.337569263600859,210.528931540757,0.148678623969461,115.641990353135,0.081668072283287,68.1132242193125,0.048102559476916,384.117010834685,0.271269075448224,2.19188219401985,0.001547939402556,3.32740950584411,0.002349865470229,0,0,13.577796084166,0.00958883904249,74.7839823442627,0.052813546853293,105.029183343343,0.074173152078633,23.2398831185964,0.038540436349248,23.2398831185964,0.038540436349248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,361,232,1138,9,6,0,53,210,339,77,77
35045000610,New Mexico,San Juan,1,4516,1768,0,0,0,0,0,0,0,0,0,12.4,55536,1,1,1,1,1,0,0,0,1147.39590641569,3249.86515848148,1147.39590641569,403.277105195897,1229.99031145077,403.277105195897,3249.86515848148,0.719633560336909,1229.99031145077,0.272362779329223,881.895968651771,0.195282543988435,439.098618550934,0.097231757872218,2567.98489862548,0.568641474452057,7.14046983420848,0.001581149210409,9.08178403775673,0.00201102392333,0.995492517948151,0.000220436784311,293.66762197256,0.065028259958494,370.994899181859,0.082151217710775,732.444129371164,0.162188691180506,45.4235554528505,0.025692056251612,135.929119085057,0.076882985907838,1147.39590641569,0.25407349566335,403.277105195897,0.089299624711226,318.928080981523,0.070621807126112,140.991647275371,0.031220471053005,922.691262391693,0.204316045702324,0.321550309658051,0.000071202460066,4.05116680811625,0.000897069709503,0,0,67.0914289833135,0.014856383742984,153.240496750471,0.033932793788856,278.094348938575,0.061579793830508,20.4287690968622,0.011554733652071,44.7579089188008,0.025315559343213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507,1221,581,3583,14,17,1,409,492,1009,62,179
35045000611,New Mexico,San Juan,0,3556,1376,0,0,0,0,0,0,0,0,0,16.8999999999999,77527,0,0,0,0,0,0,0,0,487.482278164491,487.482278164491,0,222.597308590454,222.597308590454,0,3555.99999888986,0.999999999687813,1265.34493884636,0.355833784827436,855.99999858173,0.24071990961241,475.999998748471,0.133858267364587,3172.99999585025,0.892294711993884,11.9999999067003,0.003374578151491,13.0000002365634,0.003655793092397,0,0,112.999999681715,0.031777277750764,244.999998266757,0.068897637307862,481.999999464216,0.135545556654729,67.0891580052578,0.048756655527077,119.097373048913,0.086553323436711,3555.99999888986,0.999999999687813,1265.34493884636,0.355833784827436,855.99999858173,0.24071990961241,475.999998748471,0.133858267364587,3172.99999585025,0.892294711993884,11.9999999067003,0.003374578151491,13.0000002365634,0.003655793092397,0,0,112.999999681715,0.031777277750764,244.999998266757,0.068897637307862,481.999999464216,0.135545556654729,67.0891580052578,0.048756655527077,119.097373048913,0.086553323436711,487.482278164491,0.13708725482691,222.597308590454,0.062597668332524,108.607427991533,0.030542021369948,86.6662311015952,0.024371831018446,440.839272651742,0.123970549114663,0,0,1.00000003702007,0.000281214858555,0,0,19.171473838413,0.005391303104166,26.4715346456666,0.007444188595519,51.2736435969857,0.014418909897915,16.4088894860244,0.011925065033448,17.8436128655013,0.012967741908068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330,856,476,3173,12,13,0,113,245,482,57,112
35045000612,New Mexico,San Juan,1,2080,755,0,63,0.0302885,0,0,0,0,0,0,18.5,50459,1,1,1,1,1,0,0,0,1180.35980712273,2074.17413474037,1180.35980712273,399.006114719799,707.393592860331,399.006114719799,2074.17413474037,0.997199103240564,707.393592860331,0.340093073490544,614.638167146993,0.29549911882067,260.842543186852,0.125405068839833,1545.95307354336,0.743246669972772,6.00000002328306,0.002884615395809,9.00000002980232,0.004326923091251,1,0.000480769230769,198.221069536171,0.09529859112316,313.999998770315,0.150961537870344,553.527636407954,0.266119055965363,44.3169110798785,0.058697895470038,93.0094975661363,0.123191387504816,1180.35980712273,0.567480676501313,399.006114719799,0.191829862846057,341.665779201248,0.164262393846754,173.308603261015,0.083321443875488,961.822506389449,0.462414666533389,3.15184951666742,0.001515312267629,4.59941539913415,0.00221125740343,0,0,71.901165577583,0.034567868066146,138.884878594555,0.066771576247383,252.758657833815,0.121518585497027,25.40298539489,0.033646338271378,52.1506844076234,0.069073754182283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,617,261,1548,6,9,1,202,314,554,46,96
35045000613,New Mexico,San Juan,0,4197,1610,0,2,0.0004765,0,0,0,0,0,0,10.6999999999999,67259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3804.67109770721,0.906521586301458,917.75720317144,0.218669812525957,959.788068759744,0.228684314691385,523.195700402208,0.12465944732004,3157.21297347485,0.752254699422172,14.1024800003506,0.003360133428723,10.0000001783773,0.002382654319366,4.00000018597347,0.000953061755057,163.598688563499,0.038979911499523,455.756968955814,0.108591129129334,814.27553412677,0.194013708393321,24.0175340912619,0.014917723038051,148.520540809533,0.092248783111511,2758.04854629363,0.657147616462624,695.112687739336,0.165621321834486,746.24680109573,0.177804813222714,316.059039048093,0.07530594211296,2266.78634413785,0.540096817759795,13.99999944726,0.003335715855911,4.14765944101964,0.000988243850612,3.09104642522288,0.000736489498504,124.525689902999,0.029670166762687,345.497812865723,0.082320184147182,616.602402198885,0.146915035072405,10.1405923246065,0.006298504549445,104.443508400137,0.064871744347912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,923,1043,578,3501,16,12,4,167,497,891,24,149
35045000702,New Mexico,San Juan,1,1232,458,0,0,0,0,0,0,0,0,0,9.1,76452,1,1,1,1,1,0,0,0,1231.91640304607,1232.00000633877,1231.91640304607,375.69081912216,375.7163151617,375.69081912216,1232.00000633877,1.0000000051451,375.7163151617,0.304964541527354,310.000001285396,0.251623377666718,164.000001120341,0.133116884026251,952.000002864091,0.772727275052022,4.99999999984584,0.004058441558316,2.0000000902545,0.001623376696635,0,0,92.000000208593,0.074675324844637,181.000000744016,0.146915585019494,319.000000612626,0.258928571925833,11.3086420631566,0.024691358216499,48.0617285170466,0.104938271871281,1231.91640304607,0.999932145329603,375.69081912216,0.304943846690065,309.973526908256,0.251601888724234,163.99512426132,0.133112925536786,951.920579734533,0.772662808226082,4.99999999984584,0.004058441558316,2.0000000902545,0.001623376696635,0,0,91.9993035144639,0.074674759346156,180.996517273487,0.146912757527181,318.993033671567,0.258922916941208,11.3079539701989,0.024689855830129,48.05880412202,0.104931886729301,386.869406336772,0.314017375273355,117.981450646765,0.095764164486011,76.6917866338234,0.062249826813168,65.6803132487405,0.05331194257203,292.586473456185,0.237489020662488,3.99999999984584,0.003246753246628,2.0000000902545,0.001623376696635,0,0,9.55206826185758,0.007753302160599,78.7308611623947,0.063904919774671,127.611033008555,0.103580383935516,3.98184972786391,0.008693995039004,16.9228613236961,0.036949478872699,0.047739264788106,0.000038749403237,0.014558782568201,0.000011817193643,0.004339933122537,0.000003522672989,0.008679866245075,0.000007045345978,0.039059398521204,0.000031704057241,0,0,0.004339933122537,0.000003522672989,0,0,0,0,0.004339933122537,0.000003522672989,0.004339933122537,0.000003522672989,0.00053579419955,0.000001169856331,0.002277125358887,0.00000497188943,258,310,164,952,5,2,0,92,181,319,8,34
35045000705,New Mexico,San Juan,1,3831,1391,0,0,0,1,1,1,0,0,1,30.1999999999999,57125,1,1,1,1,1,0,0,0,1947.63742927325,3167.36550150582,1947.63742927325,951.475861230863,1486.05629309767,951.475861230863,3167.36550150582,0.826772514097057,1486.05629309767,0.38790297392265,946.567414243292,0.247081026949437,399.947542878566,0.104397688039302,2211.79103540877,0.577340390344237,20.484393812716,0.005347009609166,23.3169156257063,0.006086378393554,0,0,477.263212421443,0.124579277583253,434.509970696439,0.113419465073464,931.529399547609,0.243155677250746,83.2334040426006,0.059837098520921,246.090094467531,0.176915955763861,1947.63742927325,0.508388783417713,951.475861230863,0.248362271268824,566.118710492324,0.147773090705384,258.214929722016,0.067401443414779,1364.80425842447,0.356252742997775,11.2577044814825,0.002938581175015,13.4501251913607,0.003510865359269,0,0,290.860501916613,0.075922866592695,267.264855401386,0.069763731506496,568.85643088899,0.148487713622811,65.0759936600746,0.046783604356632,154.64126775026,0.111172730230237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,1141,474,2616,26,25,1,626,537,1158,70,239
35045000706,New Mexico,San Juan,0,3252,1183,0,12,0.00369,0,0,0,0,1,0,13.1,50938,1,1,0,0,0,1,0,1,726.624573706318,726.624573706318,0.866853150568204,262.702731329275,262.702731329275,0.313400756431292,3252.00002070454,1.00000000636671,1281.07366434149,0.393934091125921,899.000002119798,0.276445265104489,394.000002217782,0.121156212244091,2356.00001744818,0.724477250137819,17.0000002586803,0.005227552355068,11.0000001701741,0.003382533877667,2.00000000920408,0.000615006152892,145.000001254628,0.044587946265261,721.000003390559,0.221709718139779,1559.00001448341,0.479397298426634,115.404511929993,0.097552419213858,116.378159752111,0.098375452030526,3252.00002070454,1.00000000636671,1281.07366434149,0.393934091125921,899.000002119798,0.276445265104489,394.000002217782,0.121156212244091,2356.00001744818,0.724477250137819,17.0000002586803,0.005227552355068,11.0000001701741,0.003382533877667,2.00000000920408,0.000615006152892,145.000001254628,0.044587946265261,721.000003390559,0.221709718139779,1559.00001448341,0.479397298426634,115.404511929993,0.097552419213858,116.378159752111,0.098375452030526,726.624573706318,0.223439290807601,262.702731329275,0.080781897702729,164.291519430387,0.050520147426318,131.803450873362,0.040529966443223,532.42050488694,0.163720942462159,0.999999966765245,0.000307503064811,6.92440072270665,0.002129274514977,0,0,29.0000000556883,0.008917589193016,157.279663936994,0.048363980300429,278.878070287976,0.085755864172194,22.3288223768514,0.018874744190069,29.2376095755955,0.024714800993741,0.866853150568204,0.0002665600094,0.313400756431292,0.00009637169632,0,0,0,0,0,0,0,0,0.866853150568204,0.0002665600094,0,0,0,0,0,0,0,0,0.021708757568831,0.000018350598114,0.028425689894448,0.000024028478355,1269,899,394,2356,17,11,2,145,721,1559,111,109
35045000707,New Mexico,San Juan,1,4309,1487,0,87,0.0201903,0,0,0,0,0,0,19.3999999999999,60500,1,1,1,1,1,0,0,0,582.991510168751,2027.38964125896,582.991510168751,269.720666695582,929.994931315646,269.720666695582,2027.38964125896,0.470501193144341,929.994931315646,0.21582616182772,620.572905202225,0.14401784757536,271.569794522915,0.063023855772317,1477.84124017022,0.342966173165519,12.3085440802988,0.002856473446345,2.86916378794012,0.000665853745171,1.99999996225233,0.000464144804422,279.645164636665,0.064897926348727,252.725539132005,0.058650624073336,584.137166097591,0.135562117915431,29.1893704809132,0.019629704425631,177.003535461536,0.119033984842997,582.991510168751,0.1352962427869,269.720666695582,0.062594724227334,185.650494339995,0.043084357006265,62.5796747359681,0.014523015719649,471.584223431113,0.109441685641939,3.05797254804929,0.000709671048515,0.017442084848881,0.000004047826607,1.00509216586942,0.000233254157779,30.7057997730044,0.007125968849618,76.6209798417821,0.017781615187232,159.450475024356,0.037004055470958,10.0430174729214,0.00675387859645,51.9259044278123,0.034919908828388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1765,1314,484,2932,28,9,2,773,565,1411,52,338
35045000708,New Mexico,San Juan,0,4588,1554,0,0,0,0,0,0,0,0,1,24.8,49896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4588.0000006383,1.00000000013912,1727.98510974913,0.376631453737823,1353.00000150554,0.294899738776273,511.000004326691,0.111377507481842,2828.00001686369,0.616390587808128,26.9999999802275,0.00588491717093,20.0000001457319,0.004359197939349,3.99999980814755,0.000871839539701,804.000000574305,0.175239756010093,904.999997189239,0.197253704705588,1775.0000005729,0.38687881442304,12.6713532307012,0.00815402395798,145.981818625736,0.093939394225055,4588.0000006383,1.00000000013912,1727.98510974913,0.376631453737823,1353.00000150554,0.294899738776273,511.000004326691,0.111377507481842,2828.00001686369,0.616390587808128,26.9999999802275,0.00588491717093,20.0000001457319,0.004359197939349,3.99999980814755,0.000871839539701,804.000000574305,0.175239756010093,904.999997189239,0.197253704705588,1775.0000005729,0.38687881442304,12.6713532307012,0.00815402395798,145.981818625736,0.093939394225055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1865,1353,511,2828,27,20,4,804,905,1775,10,124
35045000900,New Mexico,San Juan,0,2061,713,0,0,0,0,0,0,0,0,0,3.8,86250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2061.00000573199,1.00000000278117,615.910692991616,0.298840704993506,548.99999843206,0.266375545090762,213.00000145223,0.103347890078714,1589.99999763647,0.771470158969664,21.9999998318962,0.01067442980684,0.999999942594513,0.000485201330711,0,0,194.000003511551,0.094129065265188,254.000001137015,0.123241145626888,570.00000123895,0.276564774982509,7.71853861727981,0.010825439855932,66.5723954099976,0.093369418527346,2061.00000573199,1.00000000278117,615.910692991616,0.298840704993506,548.99999843206,0.266375545090762,213.00000145223,0.103347890078714,1589.99999763647,0.771470158969664,21.9999998318962,0.01067442980684,0.999999942594513,0.000485201330711,0,0,194.000003511551,0.094129065265188,254.000001137015,0.123241145626888,570.00000123895,0.276564774982509,7.71853861727981,0.010825439855932,66.5723954099976,0.093369418527346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,549,213,1590,22,1,0,194,254,570,8,69
